Key,Type,Desc,Chinese(Simplified),Chinese(Traditional),English,French,Japanese,Korean,Spanish,German,Portuguese(Brazil),Russian,Italian
6/3/47,Text,Comment,但距离庄园还很远，我可不想徒步过去。,但距離莊園還很遠，我可不想徒步過去。,"But the manor is still far away, and I have no desire to walk there.","Mais le manoir est encore loin, et je n’ai aucune envie d’y aller à pied.",だが屋敷まではまだ遠い。歩いて行く気はない。,하지만 장원까지는 아직 멀다. 걸어서 가고 싶진 않다.,"Pero la mansión aún está lejos, y no pienso ir caminando.","Aber das Anwesen ist noch weit entfernt, und ich habe keine Lust, zu Fuß zu gehen.","Mas a mansão ainda fica longe, e eu não pretendo ir a pé.","Но до поместья ещё далеко, и идти туда пешком мне совсем не хочется.",
6/3/48,Text,Comment,前面的路被封死了，马车过不去。,前面的路被封死了，馬車過不去。,The road ahead is completely blocked. The carriage can't get through.,La route devant est complètement bloquée. La calèche ne peut pas passer.,この先の道は完全に塞がれている。馬車では通れない。,앞길이 완전히 막혔다. 마차는 지나갈 수 없다.,El camino de delante está completamente bloqueado. El carruaje no puede pasar.,Der Weg vor uns ist vollständig versperrt. Die Kutsche kommt nicht durch.,A estrada à frente está completamente bloqueada. A carruagem não consegue passar.,Дорога впереди полностью перекрыта. Карета не проедет.,
6/3/49,Text,Comment,得想办法把路障破开。,得想辦法把路障破開。,I need to find a way to clear the barricade.,Je dois trouver un moyen de détruire le barrage.,この障害物をどうにかして壊さないと。,바리케이드를 부술 방법을 찾아야 한다.,Tengo que encontrar la forma de romper el obstáculo.,"Ich muss einen Weg finden, die Barrikade zu beseitigen.",Preciso dar um jeito de destruir a barricada.,"Нужно придумать, как убрать заграждение.",
6/3/5,Text,Tips,拿取信箱中的水瓢。,拿取信箱中的水瓢。,Take the dipper from the mailbox.,Prenez la louche dans la boîte aux lettres.,郵便受けの中のひしゃくを取る。,우편함 안의 바가지를 가져가세요.,Toma el cucharón del buzón.,Nimm die Schöpfkelle aus dem Briefkasten.,Pegue a concha na caixa de correio.,Возьмите ковш из почтового ящика.,
6/3/50,Text,Comment,威尔？,威爾？,Will?,Will ?,ウィル？,윌?,¿Will?,Will?,Will?,Уилл?,
6/3/51,Text,Comment,....回家..回...家,....回家..回...家,....Go home.. go... home,....Rentre chez toi.. rentre... chez toi,....帰れ..かえ...れ,....집에 가.. 돌아...가,....Vete a casa.. vete... a casa,....Geh nach Hause.. geh... nach Hause,....Vá para casa.. volte... para casa,....Домой.. иди... домой,
6/3/52,Text,Comment,抱歉，我认错人了....,抱歉，我認錯人了....,"Sorry, I mistook you for someone else....","Désolé, je vous ai pris pour quelqu’un d’autre....",すまない、人違いだった....,"미안합니다, 사람을 잘못 봤군요....","Lo siento, me he equivocado de persona....","Verzeihung, ich habe Sie mit jemand anderem verwechselt....","Desculpe, confundi você com outra pessoa....","Простите, я обознался....",
6/3/53,Text,Comment,..肉....,..肉....,..Meat....,..De la viande....,..肉....,..고기....,..Carne....,..Fleisch....,..Carne....,..Мясо....,
6/3/54,Text,Comment,我的！是我的！..宝物！,我的！是我的！..寶物！,Mine! It's mine!.. Treasure!,À moi ! C'est à moi !.. Un trésor !,俺の！ 俺のだ！.. 宝物！,내 거야! 내 거라고!.. 보물!,¡Mío! ¡Es mío!.. ¡Tesoro!,Meins! Es ist meins!.. Ein Schatz!,Meu! É meu!.. Tesouro!,Моё! Это моё!.. Сокровище!,
6/3/55,Text,Comment,.....,.....,.....,.....,.....,.....,.....,.....,.....,.....,
6/3/56,Text,Comment,这罐头应该可以填饱你的肚子。,這罐頭應該可以填飽你的肚子。,This can should fill your stomach.,Cette boîte de conserve devrait te remplir l'estomac.,この缶詰なら腹の足しになるはずだ。,이 통조림이면 배를 채울 수 있을 거야.,Esta lata debería llenarte el estómago.,Diese Konserve sollte deinen Magen füllen.,Esta lata deve encher sua barriga.,Эта банка должна набить тебе живот.,
6/3/57,Text,Comment,"宝物....送给你！ ","寶物....送給你！ ","Treasure.... for you! ","Un trésor.... pour toi ! ","宝物....あげる！ ","보물.... 너 줄게! ","Tesoro.... ¡para ti! ","Ein Schatz.... für dich! ","Tesouro.... pra você! ","Сокровище.... тебе! ",
6/3/58,Text,Comment,这罐头应该可以填饱你的肚子。,這罐頭應該可以填飽你的肚子。,This can should fill your stomach.,Cette boîte de conserve devrait te remplir l'estomac.,この缶詰なら腹の足しになるはずだ。,이 통조림이면 배를 채울 수 있을 거야.,Esta lata debería llenarte el estómago.,Diese Konserve sollte deinen Magen füllen.,Esta lata deve encher sua barriga.,Эта банка должна набить тебе живот.,
6/3/59,Text,Comment,"宝物....送给你！ ","寶物....送給你！ ","Treasure.... for you! ","Un trésor.... pour toi ! ","宝物....あげる！ ","보물.... 너 줄게! ","Tesoro.... ¡para ti! ","Ein Schatz.... für dich! ","Tesouro.... pra você! ","Сокровище.... тебе! ",
6/3/6,Text,Tips,使用水瓢将水槽中的脏水舀掉，看到里面的隐藏数字。,使用水瓢將水槽中的髒水舀掉，看到裡面的隱藏數字。,Use the dipper to scoop out the dirty water from the sink and reveal the hidden number inside.,Utilisez la louche pour retirer l'eau sale du bassin et révéler le chiffre caché à l'intérieur.,ひしゃくを使って水槽の汚水をすくい出し、中に隠された数字を見つける。,바가지를 사용해 수조의 더러운 물을 퍼내고 안에 숨겨진 숫자를 확인하세요.,Usa el cucharón para sacar el agua sucia del lavabo y ver el número oculto dentro.,"Benutze die Schöpfkelle, um das schmutzige Wasser aus dem Becken zu schöpfen und die darin verborgene Zahl zu sehen.",Use a concha para tirar a água suja da pia e revelar o número escondido dentro.,"Используйте ковш, чтобы вычерпать грязную воду из раковины и увидеть спрятанное внутри число.",
6/3/60,Text,Comment,拖动锚点，让所有铁链避开荆棘。,拖動錨點，讓所有鐵鏈避開荊棘。,Drag the anchor points to keep all chains away from the thorns.,Faites glisser les points d'ancrage pour que toutes les chaînes évitent les épines.,アンカーポイントをドラッグして、すべての鎖を棘から避ける。,고정점을 드래그해 모든 쇠사슬이 가시를 피하게 하세요.,Arrastra los puntos de anclaje para que todas las cadenas eviten las espinas.,"Ziehe die Ankerpunkte, damit alle Ketten den Dornen ausweichen.",Arraste os pontos de ancoragem para que todas as correntes evitem os espinhos.,"Перетаскивайте точки крепления, чтобы все цепи обходили шипы.",
6/3/61,Text,Comment,我可以继续前往庄园了。,我可以繼續前往莊園了。,I can continue on to the manor now.,Je peux maintenant continuer jusqu'au manoir.,これで屋敷へ進める。,이제 저택으로 계속 갈 수 있다.,Ahora puedo seguir hacia la mansión.,Ich kann jetzt weiter zum Anwesen gehen.,Agora posso continuar até a mansão.,Теперь я могу продолжить путь к поместью.,
6/3/62,Text,Comment,拖动转盘，让小球落入蓝色格。,拖動轉盤，讓小球落入藍色格。,Drag the dial to make the ball fall into the blue slot.,Faites glisser le cadran pour que la bille tombe dans la case bleue.,ダイヤルをドラッグして、玉を青いマスに落とす。,회전판을 드래그해 구슬이 파란 칸에 들어가게 하세요.,Arrastra el disco para que la bola caiga en la casilla azul.,"Ziehe die Drehscheibe, damit die Kugel in das blaue Feld fällt.",Arraste o disco para fazer a bolinha cair no espaço azul.,"Перетащите диск, чтобы шарик упал в синюю ячейку.",
6/3/63,Text,Comment,又来一个吗？,又來一個嗎？,Another one?,Encore un autre ?,また一人か？,또 하나 왔나?,¿Otro más?,Noch einer?,Mais um?,Ещё один?,
6/3/64,Text,Comment,你是？,你是？,Who are you?,Qui es-tu ?,お前は？,넌 누구지?,¿Tú eres...?,Wer bist du?,Quem é você?,Ты кто?,
6/3/65,Text,Comment,我？...呵呵..你会知道的...,我？...呵呵..你會知道的...,Me?... Heh heh.. You'll find out...,Moi ?... Hé hé.. Tu le sauras bien assez tôt...,私？...ふふ..そのうち分かる...,나?... 흐흐.. 곧 알게 될 거야...,"¿Yo?... Je, je.. Ya lo sabrás...",Ich?... Hehe.. Das wirst du schon erfahren...,Eu?... Hehe.. Você vai descobrir...,Я?... Хе-хе.. Ты ещё узнаешь...,
6/3/66,Text,Comment,告诉你...不要想着伤害它,告訴你...不要想著傷害它,I'm telling you... don't even think about hurting it.,Je te le dis... ne pense même pas à lui faire du mal.,言っておく...あれを傷つけようなんて思うな,말해두지... 그것을 해칠 생각은 하지 마.,Te lo digo... ni se te ocurra hacerle daño.,"Ich sag's dir... denk nicht einmal daran, ihm wehzutun.",Estou te dizendo... nem pense em machucá-lo.,Говорю тебе... даже не думай причинить ему вред.,
6/3/67,Text,Comment,谁？,誰？,Who?,Qui ?,誰だ？,누구를?,¿Quién?,Wen?,Quem?,Кого?,
6/3/68,Text,Comment,呵呵呵呵......,呵呵呵呵......,Hehehehe......,Héhéhéhé......,ふふふふ......,흐흐흐흐......,Jejejeje......,Hehehehe......,Hehehehe......,Хе-хе-хе-хе......,
6/3/69,Text,Comment,我们都会成为它忠实的信徒....,我們都會成為它忠實的信徒....,We will all become its faithful followers....,Nous deviendrons tous ses fidèles croyants....,私たちは皆、それの忠実な信徒になる....,우리 모두 그것의 충실한 신도가 될 거야....,Todos nos convertiremos en sus fieles creyentes....,Wir werden alle zu seinen treuen Gläubigen werden....,Todos nós nos tornaremos fiéis seguidores dele....,Мы все станем его преданными последователями....,
6/3/7,Text,Tips,根据水槽、信箱、玻璃柜的信息解开流浪汉左侧的小密码盒。,根據水槽、信箱、玻璃櫃的資訊解開流浪漢左側的小密碼盒。,"Use the clues from the sink, mailbox, and glass cabinet to unlock the small combination box to the vagrant's left.","Utilisez les indices du bassin, de la boîte aux lettres et de la vitrine pour ouvrir la petite boîte à code à gauche du vagabond.",水槽、郵便受け、ガラスケースの情報をもとに、浮浪者の左にある小さな暗証箱を開ける。,"수조, 우편함, 유리 진열장의 정보를 바탕으로 부랑자 왼쪽의 작은 암호 상자를 푸세요.","Usa la información del lavabo, el buzón y la vitrina para abrir la pequeña caja de combinación a la izquierda del vagabundo.","Nutze die Hinweise aus dem Becken, dem Briefkasten und dem Glasschrank, um die kleine Codebox links vom Landstreicher zu öffnen.","Use as pistas da pia, da caixa de correio e do armário de vidro para abrir a pequena caixa de senha à esquerda do mendigo.","Используйте подсказки из раковины, почтового ящика и стеклянного шкафа, чтобы открыть маленькую кодовую шкатулку слева от бродяги.",
6/3/70,Text,Comment,吞噬记忆吗.......,吞噬記憶嗎.......,Devouring memories.......,Dévorer les souvenirs.......,記憶を喰らうのか.......,기억을 집어삼킨다는 건가.......,¿Devorar recuerdos.......?,Erinnerungen verschlingen.......,Devorar memórias.......,Пожирать воспоминания.......,
